Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;BEVSTD__Bevoelkerung__Anzahl
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09575163;      Simmershofen;874
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09575165;      Sugenheim, M;2269
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09575166;      Trautskirchen;1306
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09575167;      Uehlfeld, M;2905
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09575168;      Uffenheim, St;6236
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09575179;      Weigenheim;1000
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09575181;      Wilhelmsdorf;1462
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09575444;      Gemeindefreie Gebiete;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576;    Roth (Lkr);123890
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576111;      Abenberg, St;5492
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576113;      Allersberg, M;8019
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576117;      Büchenbach;5225
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576121;      Georgensgmünd;6611
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576122;      Greding, St;7018
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576126;      Heideck, St;4600
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576127;      Hilpoltstein, St;13221
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576128;      Kammerstein;2845
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576132;      Schwanstetten, M;7330
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576137;      Rednitzhembach;6807
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576141;      Röttenbach;2905
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576142;      Rohr;3566
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576143;      Roth, St;24476
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576147;      Spalt, St;4937
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576148;      Thalmässing, M;5190
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576151;      Wendelstein, M;15648
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09576444;      Gemeindefreie Gebiete;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577;    Weißenburg-Gunzenhausen (Lkr);92518
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577111;      Absberg, M;1308
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577113;      Alesheim;976
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577114;      Muhr a.See;2181
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577115;      Bergen;1082
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577120;      Burgsalach;1143
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577122;      Dittenheim;1754
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577125;      Ellingen, St;3638
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577127;      Ettenstatt;846
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577133;      Gnotzheim, M;834
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577136;      Gunzenhausen, St;16385
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577138;      Haundorf;2674
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577140;      Heidenheim, M;2561
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577141;      Höttingen;1122
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577148;      Langenaltheim;2222
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577149;      Markt Berolzheim, M;1269
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577150;      Meinheim;829
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577151;      Nennslingen, M;1395
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577158;      Pappenheim, St;3971
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577159;      Pfofeld;1490
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577161;      Pleinfeld, M;7443
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577162;      Polsingen;1854
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577163;      Raitenbuch;1192
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577168;      Solnhofen;1693
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577172;      Theilenhofen;1128
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577173;      Treuchtlingen, St;12566
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577177;      Weißenburg i.Bay., GKSt;17807
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09577179;      Westheim;1155
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);096;  Unterfranken;1298849
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09661;    Aschaffenburg (Krfr.St);68167
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09662;    Schweinfurt (Krfr.St);51610
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09663;    Würzburg (Krfr.St);124219
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671;    Aschaffenburg (Lkr);172776
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671111;      Alzenau, St;18860
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671112;      Bessenbach;5765
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671113;      Blankenbach;1519
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671114;      Karlstein a.Main;7956
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671119;      Geiselbach;2021
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671120;      Glattbach;3281
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671121;      Goldbach, M;9722
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671122;      Großostheim, M;16401
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671124;      Haibach;8342
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671126;      Heigenbrücken;2233
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671127;      Heimbuchenthal;2180
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671128;      Heinrichsthal;842
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671130;      Hösbach, M;13109
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671133;      Johannesberg;3909
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671134;      Kahl a.Main;7481
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671135;      Kleinkahl;1806
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671136;      Kleinostheim;8146
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671138;      Krombach;2159
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671139;      Laufach;5171
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671140;      Mainaschaff;8689
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671141;      Mespelbrunn;2173
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671143;      Mömbris, M;11714
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671148;      Rothenbuch;1744
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671150;      Sailauf;3584
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671152;      Schöllkrippen, M;4136
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671153;      Sommerkahl;1137
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671155;      Stockstadt a.Main, M;7855
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671156;      Waldaschaff;4032
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671157;      Weibersbrunn;1988
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671159;      Westerngrund;1913
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671160;      Dammbach;1862
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671162;      Wiesen;1046
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09671444;      Gemeindefreie Gebiete;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672;    Bad Kissingen (Lkr);102901
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672111;      Aura a.d.Saale;887
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672112;      Bad Bocklet, M;4550
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672113;      Bad Brückenau, St;6523
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672114;      Bad Kissingen, GKSt;21323
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672117;      Burkardroth, M;7546
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672121;      Elfershausen, M;2828
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672122;      Euerdorf, M;1541
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672124;      Fuchsstadt;1860
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672126;      Geroda, M;870
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672127;      Hammelburg, St;11142
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672131;      Maßbach, M;4455
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672134;      Motten;1738
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672135;      Münnerstadt, St;7633
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672136;      Nüdlingen;3964
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672138;      Oberleichtersbach;2033
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672139;      Oberthulba, M;4991
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672140;      Oerlenbach;5017
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672142;      Ramsthal;1095
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672143;      Rannungen;1140
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672145;      Riedenberg;952
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672149;      Schondra, M;1725
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672155;      Sulzthal, M;872
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672157;      Thundorf i.UFr.;1047
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672161;      Wartmannsroth;2133
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672163;      Wildflecken, M;2967
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672166;      Zeitlofs, M;2069
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09672444;      Gemeindefreie Gebiete;-
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673;    Rhön-Grabfeld (Lkr);79676
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673113;      Aubstadt;749
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673114;      Bad Neustadt a.d.Saale, St;15053
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673116;      Bastheim;2075
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673117;      Bischofsheim i.d.Rhön, St;4702
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673123;      Fladungen, St;2265
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673126;      Großbardorf;895
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673127;      Großeibstadt;1128
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673129;      Hausen;698
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673130;      Hendungen;913
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673131;      Herbstadt;634
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673133;      Heustreu;1261
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673134;      Höchheim;1137
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673135;      Hohenroth;3484
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673136;      Hollstadt;1519
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673141;      Bad Königshofen i.Grabfeld, St;5984
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673142;      Mellrichstadt, St;5560
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673146;      Niederlauer;1668
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673147;      Nordheim v.d.Rhön;1108
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673149;      Oberelsbach, M;2679
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673151;      Oberstreu;1533
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673153;      Ostheim v.d.Rhön, St;3390
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673156;      Rödelmaier;923
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673160;      Saal a.d.Saale, M;1501
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673161;      Salz;2313
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673162;      Sandberg;2550
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673163;      Schönau a.d.Brend;1228
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673167;      Sondheim v.d.Rhön;933
12411;Fortschreibung des Bevölkerungsstandes;STAG;Stichtag;31.12.2014;GEMEIN;Gemeinden Bayerns (einschl. gemeindefreie Gebiete);09673170;      Stockheim;1097
