Name,Geometrie (EWKT),Verwaltungseinheit,Verwaltungsebene,Planungsregion,Anteil Wasserkraft an Stromproduktion EE (%),Anteil Wind an Stromproduktion EE (%),Anteil PV an Stromproduktion EE (%),Anteil Biomasse an Stromproduktion EE (%),Anteil Geothermie an Stromproduktion EE (%),Stromproduktion Wasserkraft 2022 (MWh/a),Stromproduktion Wind 2022 (MWh/a),Stromproduktion PV 2022 (MWh/a),Stromproduktion Biomasse 2022 (MWh/a),Stromproduktion Geothermie 2022 (MWh/a),Stromproduktion EE 2022 (MWh/a),Einwohnerzahl,Fläche (km²)
Eisenheim,SRID=31468;POINT (4369346.678274539 5529795.9712075405),679167,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,899.0,0.0,0.0,899.0,1334.0,11.6
Oberpleichfeld,SRID=31468;POINT (4362421.864288845 5528632.491401605),679169,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1749.0,0.0,0.0,1749.0,1125.0,8.7
Ochsenfurt,SRID=31468;POINT (4360230.443874843 5504936.746873969),679170,Gemeinde,2.0,15.9,42.7,17.4,24.0,0.0,12732.0,34111.0,13882.0,19213.0,0.0,79938.0,11263.0,63.5
Prosselsheim,SRID=31468;POINT (4365558.298065845 5526887.662011032),679174,Gemeinde,2.0,0.0,0.0,68.6,31.4,0.0,0.0,0.0,8392.0,3836.0,0.0,12229.0,1179.0,20
Randersacker,SRID=31468;POINT (4354639.646678845 5515634.651195472),679175,Gemeinde,2.0,90.9,0.0,9.1,0.0,0.0,12890.0,0.0,1287.0,0.0,0.0,14177.0,3504.0,16.3
Reichenberg,SRID=31468;POINT (4349883.486514053 5512642.338978805),679176,Gemeinde,2.0,0.0,31.8,35.7,32.5,0.0,0.0,16782.0,18864.0,17181.0,0.0,52828.0,4191.0,34.8
Remlingen,SRID=31468;POINT (4334160.8026078325 5521187.809710556),679177,Gemeinde,2.0,0.17,94.5,5.3,0.0,0.0,52.1,28401.0,1596.0,0.0,0.0,30048.0,1527.0,20.4
Riedenheim,SRID=31468;POINT (4353552.898529307 5493057.409505035),679179,Gemeinde,2.0,0.0,15.9,84.1,0.0,0.0,0.0,2724.0,14379.0,0.0,0.0,17103.0,702.0,24
Rimpar,SRID=31468;POINT (4353159.099087862 5526508.081743346),679180,Gemeinde,2.0,0.0,0.0,50.5,49.5,0.0,0.0,0.0,3580.0,3509.0,0.0,7090.0,7735.0,36.4
Röttingen,SRID=31468;POINT (4353063.336680354 5487934.722790247),679182,Gemeinde,2.0,0.0,0.0,41.6,58.4,0.0,0.0,0.0,3615.0,5077.0,0.0,8692.0,1646.0,27.2
Rottendorf,SRID=31468;POINT (4357994.610163958 5518947.233158639),679185,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,8322.0,0.0,0.0,8322.0,5380.0,14.8
Sommerhausen,SRID=31468;POINT (4357707.764882844 5509568.746173493),679187,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1395.0,0.0,0.0,1395.0,1862.0,7.2
Sonderhofen,SRID=31468;POINT (4355639.45338818 5497217.1084249),679188,Gemeinde,2.0,0.0,45.9,54.1,0.0,0.0,0.0,6941.0,8183.0,0.0,0.0,15124.0,857.0,18.8
Tauberrettersheim,SRID=31468;POINT (4350574.728375026 5486197.283922659),679192,Gemeinde,2.0,13.2,0.0,56.4,30.4,0.0,273.0,0.0,1164.0,628.0,0.0,2065.0,857.0,8.6
Theilheim,SRID=31468;POINT (4358180.9058958795 5514892.198401324),679193,Gemeinde,2.0,0.0,2.5,52.8,44.7,0.0,0.0,55.5,1174.0,996.0,0.0,2226.0,2402.0,9.7
Thüngersheim,SRID=31468;POINT (4344976.647417939 5529139.156003061),679194,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,998.0,0.0,0.0,998.0,2743.0,11.1
Uettingen,SRID=31468;POINT (4336654.887079466 5520120.554461308),679196,Gemeinde,2.0,0.0,60.2,30.7,9.2,0.0,0.0,14353.0,7311.0,2184.0,0.0,23849.0,1885.0,13.5
Leinach,SRID=31468;POINT (4341865.858027592 5527757.568671512),679200,Gemeinde,2.0,0.0,91.5,8.5,0.0,0.0,0.0,19900.0,1838.0,0.0,0.0,21739.0,3112.0,28
Unterpleichfeld,SRID=31468;POINT (4359536.209260805 5527614.543083995),679201,Gemeinde,2.0,0.0,0.0,24.8,75.2,0.0,0.0,0.0,9734.0,29446.0,0.0,39180.0,3108.0,23.9
Veitshöchheim,SRID=31468;POINT (4347055.078413318 5524023.630501768),679202,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4961.0,0.0,0.0,4961.0,9491.0,10.8
Waldbrunn,SRID=31468;POINT (4341623.192881368 5515813.72714483),679204,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6423.0,0.0,0.0,6423.0,2961.0,6.6
Waldbüttelbrunn,SRID=31468;POINT (4344721.576800005 5519015.651030088),679205,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3097.0,0.0,0.0,3097.0,5001.0,19.1
Winterhausen,SRID=31468;POINT (4356928.4838957125 5509814.183089143),679206,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,652.0,0.0,0.0,652.0,1375.0,8.7
Zell a.Main,SRID=31468;POINT (4346749.2584980065 5521562.3087129425),679209,Gemeinde,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1037.0,0.0,0.0,1037.0,4456.0,10
Gramschatzer Wald,SRID=31468;POINT (4352803.562207266 5532655.984569562),679451,Gemeinde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,22.3
Guttenberger Wald,SRID=31468;POINT (4346350.313687788 5512839.665913377),679452,Gemeinde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,18
Irtenberger Wald,SRID=31468;POINT (4341934.705964238 5513711.205028186),679453,Gemeinde,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,14.8
Schwaben,SRID=31468;POINT (4390019.614624869 5337009.505209531),700000,Regierungsbezirk,unbekannt,27.1,4.9,40.3,27.7,0.0,1839630.0,329714.0,2730560.0,1880572.0,0.0,6780476.0,1917979.0,9987
Augsburg (Stadt),SRID=31468;POINT (4417480.9648826495 5357001.96204206),761000,Landkreis,unbekannt,40.4,0.0,19.2,40.4,0.0,89377.0,0.0,42558.0,89397.0,0.0,221332.0,296478.0,147
Augsburg,SRID=31468;POINT (4418058.488454316 5359685.080367965),761000,Gemeinde,9.0,40.4,0.0,19.2,40.4,0.0,89377.0,0.0,42558.0,89397.0,0.0,221332.0,296478.0,147
Kaufbeuren,SRID=31468;POINT (4396913.673852875 5305550.624496735),762000,Gemeinde,16.0,19.6,0.0,55.7,24.7,0.0,8007.0,0.0,22738.0,10102.0,0.0,40847.0,45118.0,40
Kaufbeuren,SRID=31468;POINT (4396573.498466731 5305555.834464453),762000,Landkreis,unbekannt,19.6,0.0,55.7,24.7,0.0,8007.0,0.0,22738.0,10102.0,0.0,40847.0,45118.0,40
Kempten (Allgäu),SRID=31468;POINT (4373214.667542352 5290250.49652547),763000,Landkreis,unbekannt,38.3,0.0,26.8,35.0,0.0,40472.0,0.0,28298.0,36990.0,0.0,105759.0,69053.0,63.3
Kempten (Allgäu),SRID=31468;POINT (4373900.590286375 5288676.994877514),763000,Gemeinde,16.0,38.3,0.0,26.8,35.0,0.0,40472.0,0.0,28298.0,36990.0,0.0,105759.0,69053.0,63.3
Memmingen,SRID=31468;POINT (4362968.604191933 5317261.214353684),764000,Landkreis,unbekannt,1.0,0.0,86.1,12.8,0.0,432.0,0.0,35546.0,5298.0,0.0,41276.0,44721.0,70.1
Memmingen,SRID=31468;POINT (4364372.901696944 5317916.4763918305),764000,Gemeinde,15.0,1.0,0.0,86.1,12.8,0.0,432.0,0.0,35546.0,5298.0,0.0,41276.0,44721.0,70.1
Aichach-Friedberg,SRID=31468;POINT (4430003.326860581 5365948.698278466),771000,Landkreis,unbekannt,16.3,8.3,35.2,40.3,0.0,115008.0,58827.0,248697.0,284692.0,0.0,707223.0,135538.0,780
Adelzhausen,SRID=31468;POINT (4436273.410290033 5358290.173063767),771111,Gemeinde,9.0,0.0,0.0,89.0,11.0,0.0,0.0,0.0,4062.0,500.0,0.0,4562.0,1820.0,17
Affing,SRID=31468;POINT (4424769.996016798 5369439.025545009),771112,Gemeinde,9.0,0.0,0.0,34.0,66.0,0.0,0.0,0.0,7472.0,14518.0,0.0,21990.0,5543.0,44.8
Aichach,SRID=31468;POINT (4435763.7791171195 5369422.316567251),771113,Gemeinde,9.0,2.0,20.6,40.6,36.8,0.0,1640.0,16547.0,32545.0,29508.0,0.0,80240.0,21515.0,92.8
Aindling,SRID=31468;POINT (4422756.379455353 5375648.043480168),771114,Gemeinde,9.0,0.0,0.0,71.1,28.9,0.0,0.0,0.0,6103.0,2476.0,0.0,8579.0,4619.0,31.4
Dasing,SRID=31468;POINT (4429615.388696226 5361208.3819975015),771122,Gemeinde,9.0,0.18,12.8,29.3,57.7,0.0,87.7,6151.0,14112.0,27778.0,0.0,48128.0,5813.0,40.8
Eurasburg,SRID=31468;POINT (4432335.088607696 5355664.764907425),771129,Gemeinde,9.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,5164.0,12050.0,0.0,17215.0,1820.0,23.9
Friedberg,SRID=31468;POINT (4424460.986307844 5357950.887681817),771130,Gemeinde,9.0,0.38,23.6,61.1,14.9,0.0,240.0,14742.0,38085.0,9296.0,0.0,62363.0,30056.0,81.2
Hollenbach,SRID=31468;POINT (4431737.44395795 5372699.137405543),771140,Gemeinde,9.0,0.0,0.0,59.5,40.5,0.0,0.0,0.0,7547.0,5136.0,0.0,12683.0,2459.0,26.1
Inchenhofen,SRID=31468;POINT (4434751.691460624 5375184.28672818),771141,Gemeinde,9.0,0.0,0.0,46.7,53.3,0.0,0.0,0.0,6571.0,7511.0,0.0,14082.0,2652.0,27.5
Kissing,SRID=31468;POINT (4424944.353951603 5351374.571512401),771142,Gemeinde,9.0,0.28,0.0,99.7,0.01,0.0,37.9,0.0,13277.0,0.82,0.0,13316.0,11556.0,23.1
Kühbach,SRID=31468;POINT (4440094.41447002 5373088.91706959),771144,Gemeinde,9.0,0.0,0.0,8.4,91.6,0.0,0.0,0.0,8772.0,95652.0,0.0,104424.0,4288.0,37.5
Merching,SRID=31468;POINT (4424621.085752359 5345640.649382668),771145,Gemeinde,9.0,77.5,0.0,7.9,14.6,0.0,54647.0,0.0,5597.0,10261.0,0.0,70505.0,3202.0,24.8
Mering,SRID=31468;POINT (4424711.730856483 5347678.081545599),771146,Gemeinde,9.0,1.6,0.0,46.8,51.6,0.0,315.0,0.0,9407.0,10385.0,0.0,20107.0,14986.0,26.8
Obergriesbach,SRID=31468;POINT (4431005.80988394 5365272.807792357),771149,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4904.0,0.0,0.0,4904.0,2001.0,10.3
Petersdorf,SRID=31468;POINT (4427551.052836669 5374908.347763014),771155,Gemeinde,9.0,0.0,0.0,37.6,62.4,0.0,0.0,0.0,5109.0,8488.0,0.0,13597.0,1670.0,19.5
Pöttmes,SRID=31468;POINT (4433047.237079594 5383089.497299084),771156,Gemeinde,9.0,0.4,0.0,70.5,29.1,0.0,127.0,0.0,22235.0,9181.0,0.0,31543.0,6946.0,82.6
Rehling,SRID=31468;POINT (4420629.953586136 5372655.419951718),771158,Gemeinde,9.0,0.68,0.0,48.4,50.9,0.0,110.0,0.0,7764.0,8159.0,0.0,16034.0,2555.0,26.3
Ried,SRID=31468;POINT (4429129.377247288 5350658.345953923),771160,Gemeinde,9.0,0.0,0.0,29.6,70.4,0.0,0.0,0.0,5367.0,12749.0,0.0,18116.0,3209.0,29.2
Schiltberg,SRID=31468;POINT (4444559.638941253 5370085.255655802),771162,Gemeinde,9.0,1.4,0.0,98.6,0.0,0.0,62.8,0.0,4335.0,0.0,0.0,4397.0,2014.0,29.8
Schmiechen,SRID=31468;POINT (4422925.221412787 5342227.5539586395),771163,Gemeinde,9.0,88.5,0.0,7.3,4.3,0.0,57579.0,0.0,4723.0,2770.0,0.0,65072.0,1335.0,13.5
Sielenbach,SRID=31468;POINT (4438269.652745886 5363028.378000279),771165,Gemeinde,9.0,0.16,30.7,29.3,39.8,0.0,63.7,12216.0,11683.0,15857.0,0.0,39819.0,1801.0,17.8
Steindorf,SRID=31468;POINT (4425896.391280389 5342542.861903706),771168,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2759.0,0.0,0.0,2759.0,982.0,16.2
Todtenweis,SRID=31468;POINT (4421078.658572754 5375927.0966234),771169,Gemeinde,9.0,0.0,0.0,81.5,18.5,0.0,0.0,0.0,10634.0,2416.0,0.0,13050.0,1454.0,20.2
Baar (Schwaben),SRID=31468;POINT (4423429.721874784 5383923.795122068),771176,Gemeinde,9.0,0.0,46.7,53.3,0.0,0.0,0.0,9171.0,10467.0,0.0,0.0,19638.0,1242.0,16.9
Augsburg,SRID=31468;POINT (4406114.303690203 5358130.668583394),772000,Landkreis,unbekannt,29.2,4.5,46.8,19.6,0.0,231948.0,35442.0,372047.0,155517.0,0.0,794955.0,257790.0,1070
Adelsried,SRID=31468;POINT (4405141.538325179 5366111.290413236),772111,Gemeinde,9.0,0.0,0.0,36.8,63.2,0.0,0.0,0.0,1893.0,3245.0,0.0,5138.0,2455.0,9.7
Allmannshofen,SRID=31468;POINT (4412195.62511672 5386784.713918008),772114,Gemeinde,9.0,1.2,0.0,89.9,8.9,0.0,275.0,0.0,20113.0,1985.0,0.0,22373.0,961.0,10.3
Altenmünster,SRID=31468;POINT (4395870.348666953 5370632.332060975),772115,Gemeinde,9.0,2.2,0.0,60.1,37.8,0.0,299.0,0.0,8253.0,5191.0,0.0,13743.0,4352.0,41.1
Aystetten,SRID=31468;POINT (4409435.145260109 5363736.691882692),772117,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,717.0,0.0,0.0,717.0,3031.0,9.3
Biberbach,SRID=31468;POINT (4412301.361696786 5376351.652722995),772121,Gemeinde,9.0,4.3,0.0,41.0,54.7,0.0,625.0,0.0,5955.0,7959.0,0.0,14539.0,3549.0,36.8
Bobingen,SRID=31468;POINT (4413309.335566285 5348445.316110549),772125,Gemeinde,9.0,1.4,0.0,75.1,23.5,0.0,429.0,0.0,23762.0,7451.0,0.0,31642.0,17757.0,50.2
Bonstetten,SRID=31468;POINT (4404397.111432735 5367602.047831104),772126,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,792.0,0.0,0.0,792.0,1573.0,6.8
Diedorf,SRID=31468;POINT (4409475.244261712 5358038.130175384),772130,Gemeinde,9.0,0.0,0.0,54.5,45.5,0.0,0.0,0.0,5926.0,4938.0,0.0,10863.0,10667.0,33.3
Dinkelscherben,SRID=31468;POINT (4395646.429500912 5357610.434216673),772131,Gemeinde,9.0,0.59,0.0,59.8,39.7,0.0,152.0,0.0,15423.0,10237.0,0.0,25811.0,6557.0,67.6
Ehingen,SRID=31468;POINT (4411569.479447576 5385116.539754564),772134,Gemeinde,9.0,0.0,0.0,53.9,46.1,0.0,0.0,0.0,3195.0,2736.0,0.0,5931.0,1099.0,9.7
Ellgau,SRID=31468;POINT (4416683.880350577 5385322.993611402),772136,Gemeinde,9.0,0.0,0.0,36.9,63.1,0.0,0.0,0.0,2434.0,4161.0,0.0,6595.0,1175.0,13.9
Emersacker,SRID=31468;POINT (4402057.029140746 5373203.81795753),772137,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1228.0,0.0,0.0,1228.0,1462.0,11.6
Fischach,SRID=31468;POINT (4400353.341455563 5351153.310009137),772141,Gemeinde,9.0,2.9,0.0,97.0,0.1,0.0,126.0,0.0,4212.0,4.4,0.0,4342.0,5054.0,30.2
Gablingen,SRID=31468;POINT (4413085.845151554 5369326.602559735),772145,Gemeinde,9.0,1.8,0.0,44.1,54.1,0.0,225.0,0.0,5608.0,6882.0,0.0,12715.0,4765.0,26.7
Gersthofen,SRID=31468;POINT (4417141.752190209 5365822.171203687),772147,Gemeinde,9.0,64.7,0.0,32.8,2.5,0.0,45645.0,0.0,23148.0,1775.0,0.0,70568.0,22847.0,34
Gessertshausen,SRID=31468;POINT (4406107.206793922 5355545.18712807),772148,Gemeinde,9.0,1.4,0.0,35.4,63.2,0.0,216.0,0.0,5606.0,9993.0,0.0,15816.0,4427.0,41.3
Graben,SRID=31468;POINT (4412411.824496793 5339872.531673964),772149,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5022.0,0.0,0.0,5022.0,3993.0,14.5
Großaitingen,SRID=31468;POINT (4409581.597841584 5344145.422087164),772151,Gemeinde,9.0,36.4,0.0,26.5,37.1,0.0,9259.0,0.0,6730.0,9418.0,0.0,25407.0,5306.0,39
Heretsried,SRID=31468;POINT (4406690.455364439 5369794.595636794),772156,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6401.0,0.0,0.0,6401.0,999.0,17.3
Hiltenfingen,SRID=31468;POINT (4404742.021763419 5336751.320603325),772157,Gemeinde,9.0,22.4,0.0,19.5,58.1,0.0,3550.0,0.0,3086.0,9195.0,0.0,15831.0,1629.0,14.6
Horgau,SRID=31468;POINT (4402644.647589478 5362734.356986178),772159,Gemeinde,9.0,0.0,0.0,60.4,39.6,0.0,0.0,0.0,9967.0,6530.0,0.0,16497.0,2998.0,26.5
Kleinaitingen,SRID=31468;POINT (4413971.054429849 5343066.970873634),772160,Gemeinde,9.0,0.0,0.0,91.2,8.8,0.0,0.0,0.0,17156.0,1647.0,0.0,18803.0,1343.0,15.7
Klosterlechfeld,SRID=31468;POINT (4413067.678988481 5336338.257691365),772162,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1375.0,0.0,0.0,1375.0,2965.0,2.4
Königsbrunn,SRID=31468;POINT (4417458.533162433 5348240.005884615),772163,Gemeinde,9.0,0.0,0.0,84.2,15.8,0.0,0.0,0.0,15923.0,2989.0,0.0,18912.0,27888.0,18.4
Kühlenthal,SRID=31468;POINT (4413233.654125076 5381662.621325336),772166,Gemeinde,9.0,0.0,71.7,28.3,0.0,0.0,0.0,5830.0,2305.0,0.0,0.0,8136.0,843.0,7.1
Kutzenhausen,SRID=31468;POINT (4403271.16956952 5356824.443538164),772167,Gemeinde,9.0,0.0,0.0,46.7,53.3,0.0,0.0,0.0,5768.0,6593.0,0.0,12362.0,2515.0,27.9
Langenneufnach,SRID=31468;POINT (4396563.435599455 5347577.3402128965),772168,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2413.0,0.0,0.0,2413.0,1814.0,12.8
Langerringen,SRID=31468;POINT (4407893.629322428 5334654.186249389),772170,Gemeinde,9.0,0.54,0.0,76.2,23.3,0.0,275.0,0.0,39053.0,11940.0,0.0,51268.0,4015.0,42.1
Langweid a.Lech,SRID=31468;POINT (4415487.9257836845 5373399.690437593),772171,Gemeinde,9.0,51.5,0.0,31.2,17.3,0.0,32543.0,0.0,19737.0,10900.0,0.0,63179.0,8581.0,23.5
Meitingen,SRID=31468;POINT (4415434.24043943 5379555.114714591),772177,Gemeinde,9.0,72.4,4.2,13.6,9.8,0.0,67698.0,3892.0,12705.0,9152.0,0.0,93447.0,11936.0,29.9
Mickhausen,SRID=31468;POINT (4398969.348617842 5345200.787084477),772178,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2137.0,0.0,0.0,2137.0,1418.0,15.9
Mittelneufnach,SRID=31468;POINT (4395756.942586614 5338439.504731),772179,Gemeinde,9.0,0.0,0.0,53.8,46.2,0.0,0.0,0.0,1726.0,1482.0,0.0,3207.0,1043.0,16.9
Neusäß,SRID=31468;POINT (4413582.607947998 5362616.211201559),772184,Gemeinde,9.0,1.8,0.0,70.5,27.6,0.0,202.0,0.0,7798.0,3054.0,0.0,11053.0,22676.0,25.2
Nordendorf,SRID=31468;POINT (4413906.5428649 5384750.423345593),772185,Gemeinde,9.0,0.74,0.0,99.3,0.0,0.0,85.4,0.0,11499.0,0.0,0.0,11584.0,2540.0,7.5
Oberottmarshausen,SRID=31468;POINT (4415220.270237491 5345115.277551091),772186,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,11003.0,0.0,0.0,11003.0,1741.0,8.6
Scherstetten,SRID=31468;POINT (4399030.437771126 5338973.48788083),772197,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,1978.0,0.0,0.0,1978.0,1081.0,15.7
Schwabmünchen,SRID=31468;POINT (4407721.816628978 5338639.164652327),772200,Gemeinde,9.0,57.8,0.0,42.2,0.0,0.0,17845.0,0.0,13049.0,0.0,0.0,30894.0,14553.0,55.5
Stadtbergen,SRID=31468;POINT (4414484.179679598 5359386.612723819),772202,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3037.0,0.0,0.0,3037.0,15307.0,11.5
Thierhaupten,SRID=31468;POINT (4419506.914965043 5381480.302534798),772207,Gemeinde,9.0,68.4,0.0,23.3,8.3,0.0,41441.0,0.0,14091.0,5053.0,0.0,60585.0,4083.0,39.2
Untermeitingen,SRID=31468;POINT (4411392.048349648 5336699.972085059),772209,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6667.0,0.0,0.0,6667.0,7435.0,16
Ustersbach,SRID=31468;POINT (4399287.236384418 5353996.091461341),772211,Gemeinde,9.0,0.0,0.0,97.3,2.7,0.0,0.0,0.0,4034.0,113.0,0.0,4147.0,1193.0,11.1
Walkertshofen,SRID=31468;POINT (4395363.401222223 5344076.234435347),772214,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2605.0,0.0,0.0,2605.0,1134.0,12.7
Wehringen,SRID=31468;POINT (4411077.236254828 5345991.954556796),772215,Gemeinde,9.0,62.0,0.0,19.3,18.7,0.0,10307.0,0.0,3204.0,3100.0,0.0,16612.0,2991.0,14.1
Welden,SRID=31468;POINT (4400893.970696526 5369738.571211672),772216,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,4099.0,0.0,0.0,4099.0,3869.0,18
Westendorf,SRID=31468;POINT (4414280.508540248 5382370.280519562),772217,Gemeinde,9.0,2.3,0.0,22.3,75.4,0.0,237.0,0.0,2311.0,7796.0,0.0,10344.0,1705.0,6.3
Zusmarshausen,SRID=31468;POINT (4396197.478306079 5363271.239018209),772223,Gemeinde,9.0,0.9,78.1,21.0,0.0,0.0,297.0,25720.0,6902.0,0.0,0.0,32919.0,6465.0,68.6
Schmellerforst,SRID=31468;POINT (4390180.511227002 5354626.700776871),772451,Gemeinde,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unbekannt,3.3
Dillingen a.d.Donau,SRID=31468;POINT (4391511.719565256 5385357.06011175),773000,Landkreis,unbekannt,27.6,6.6,33.2,32.7,0.0,201305.0,48060.0,242707.0,238561.0,0.0,730632.0,97985.0,792
Aislingen,SRID=31468;POINT (4386229.255158393 5375738.974399129),773111,Gemeinde,9.0,0.34,0.0,99.7,0.0,0.0,29.1,0.0,8444.0,0.0,0.0,8473.0,1314.0,19.3
Bachhagel,SRID=31468;POINT (4376354.121676568 5389730.3362799855),773112,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,6423.0,0.0,0.0,6423.0,2248.0,19.7
Bächingen a.d.Brenz,SRID=31468;POINT (4375486.776531226 5380091.399306581),773113,Gemeinde,9.0,0.0,0.0,19.0,81.0,0.0,0.0,0.0,2509.0,10717.0,0.0,13226.0,1362.0,7.4
Binswangen,SRID=31468;POINT (4399746.461236416 5380905.912192079),773116,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,3068.0,0.0,0.0,3068.0,1374.0,11.9
Bissingen,SRID=31468;POINT (4398340.331628019 5398384.734190175),773117,Gemeinde,9.0,0.0,0.0,58.0,42.0,0.0,0.0,0.0,10757.0,7778.0,0.0,18535.0,3686.0,64.2
Blindheim,SRID=31468;POINT (4398253.110759496 5389143.742477498),773119,Gemeinde,9.0,0.0,0.0,90.2,9.8,0.0,0.0,0.0,15130.0,1638.0,0.0,16768.0,1779.0,26.4
Buttenwiesen,SRID=31468;POINT (4405731.47095806 5386140.802091364),773122,Gemeinde,9.0,1.1,26.7,30.6,41.6,0.0,637.0,16073.0,18464.0,25068.0,0.0,60242.0,6064.0,59.5
Dillingen a.d.Donau,SRID=31468;POINT (4389087.268876398 5383634.19214789),773125,Gemeinde,9.0,38.7,0.0,27.1,34.2,0.0,34187.0,0.0,23929.0,30214.0,0.0,88331.0,19538.0,75.6
Glött,SRID=31468;POINT (4388107.69317199 5374698.129119633),773133,Gemeinde,9.0,0.0,25.6,74.4,0.0,0.0,0.0,1038.0,3011.0,0.0,0.0,4050.0,1121.0,11
Gundelfingen a.d.Donau,SRID=31468;POINT (4379523.79096428 5380984.180172027),773136,Gemeinde,9.0,59.7,0.0,30.1,10.2,0.0,34592.0,0.0,17419.0,5887.0,0.0,57899.0,7934.0,54
Haunsheim,SRID=31468;POINT (4380148.210074777 5385919.702927259),773137,Gemeinde,9.0,0.0,0.0,51.3,48.7,0.0,0.0,0.0,3539.0,3361.0,0.0,6899.0,1613.0,17.8
Höchstädt a.d.Donau,SRID=31468;POINT (4394457.315417421 5386992.327472919),773139,Gemeinde,9.0,54.2,0.0,17.0,28.8,0.0,45562.0,0.0,14263.0,24184.0,0.0,84009.0,6860.0,37.4
Holzheim,SRID=31468;POINT (4391471.770952285 5376155.980675075),773140,Gemeinde,9.0,0.0,0.0,32.3,67.7,0.0,0.0,0.0,8844.0,18502.0,0.0,27346.0,3680.0,40.8
Laugna,SRID=31468;POINT (4403736.193199515 5377650.861207121),773143,Gemeinde,9.0,0.1,0.0,26.4,73.5,0.0,12.8,0.0,3354.0,9361.0,0.0,12728.0,1610.0,27.6
Lauingen (Donau),SRID=31468;POINT (4384283.010817143 5382677.546517955),773144,Gemeinde,9.0,42.5,0.0,47.9,9.6,0.0,45945.0,0.0,51795.0,10336.0,0.0,108076.0,11137.0,44.4
Lutzingen,SRID=31468;POINT (4392853.684945897 5390919.813331658),773146,Gemeinde,9.0,0.0,0.0,86.7,13.3,0.0,0.0,0.0,4144.0,638.0,0.0,4782.0,987.0,25
Mödingen,SRID=31468;POINT (4384480.602286115 5390838.56608375),773147,Gemeinde,9.0,0.0,0.0,26.3,73.7,0.0,0.0,0.0,3414.0,9567.0,0.0,12981.0,1395.0,23
Finningen,SRID=31468;POINT (4389418.741192796 5392118.1264494145),773150,Gemeinde,9.0,0.0,0.0,44.3,55.7,0.0,0.0,0.0,5520.0,6939.0,0.0,12459.0,1733.0,27.8
Medlingen,SRID=31468;POINT (4375980.531282525 5382465.981537459),773153,Gemeinde,9.0,0.0,0.0,55.4,44.6,0.0,0.0,0.0,2192.0,1765.0,0.0,3956.0,1029.0,17.1
Schwenningen,SRID=31468;POINT (4400783.4067119965 5391752.288662834),773164,Gemeinde,9.0,83.4,0.0,6.6,10.0,0.0,39121.0,0.0,3073.0,4688.0,0.0,46882.0,1440.0,25
Syrgenstein,SRID=31468;POINT (4374950.017756328 5392521.962743887),773170,Gemeinde,9.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,5164.0,0.0,0.0,5164.0,3810.0,16.6
